rank,inspect_components,inspect_semis,dismantle_semis,inspect_final,dismantle_final,semi_expected_costs,semi_output_good_probabilities,pass_probability_per_final_assembly,expected_fulfillment_cost,expected_profit
1753,00101000,111,000,1,0,"[51.51653711324493, 49.38271604938271, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.43888973564324,23.561110264356756
1754,00101001,111,000,1,0,"[51.51653711324493, 49.38271604938271, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.43888973564324,23.561110264356756
1755,01000100,111,000,1,0,"[49.38271604938271, 51.51653711324493, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.43888973564324,23.561110264356756
1756,01000101,111,000,1,0,"[49.38271604938271, 51.51653711324493, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.43888973564324,23.561110264356756
1757,10011110,101,000,0,0,"[48.46822130772747, 36.888888888888886, 41.9753086419753]","[1.0, 0.9, 1.0]",0.81,176.4597763439403,23.54022365605971
1758,11110010,011,000,0,0,"[36.888888888888886, 48.46822130772747, 41.9753086419753]","[0.9, 1.0, 1.0]",0.81,176.4597763439403,23.54022365605971
1759,01011011,110,000,1,0,"[49.38271604938271, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.57877356094087,23.421226439059126
1760,11001011,110,000,1,0,"[46.09053497942386, 49.38271604938271, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.57877356094087,23.421226439059126
1761,00100100,111,000,0,0,"[51.51653711324493, 51.51653711324493, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.58757980660127,23.41242019339873
1762,00100101,111,000,0,0,"[51.51653711324493, 51.51653711324493, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.58757980660127,23.41242019339873
1763,01111111,101,000,0,0,"[48.83401920438958, 36.888888888888886, 41.7283950617284]","[1.0, 0.9, 1.0]",0.81,176.6065471049467,23.393452895053287
1764,11101111,011,000,0,0,"[36.888888888888886, 48.83401920438958, 41.7283950617284]","[0.9, 1.0, 1.0]",0.81,176.6065471049467,23.393452895053287
1765,10011111,110,000,0,0,"[48.46822130772747, 45.432098765432094, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.61219213421617,23.387807865783827
1766,11110011,110,000,0,0,"[45.432098765432094, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.61219213421617,23.387807865783827
1767,00100110,111,000,1,0,"[51.51653711324493, 51.51653711324493, 41.9753086419753]","[1.0, 1.0, 1.0]",0.9,176.6759809649613,23.324019035038702
1768,00000111,111,000,1,0,"[51.821368693796664, 51.51653711324493, 41.7283950617284]","[1.0, 1.0, 1.0]",0.9,176.74033429863331,23.259665701366686
1769,00100011,111,000,1,0,"[51.51653711324493, 51.821368693796664, 41.7283950617284]","[1.0, 1.0, 1.0]",0.9,176.74033429863331,23.259665701366686
1770,00001000,111,000,1,0,"[51.821368693796664, 49.38271604938271, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.77759149181185,23.222408508188153
1771,01000000,111,000,1,0,"[49.38271604938271, 51.821368693796664, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.77759149181185,23.222408508188153
1772,00001001,111,000,1,0,"[51.821368693796664, 49.38271604938271, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.77759149181188,23.222408508188124
1773,01000001,111,000,1,0,"[49.38271604938271, 51.821368693796664, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.77759149181188,23.222408508188124
1774,10011100,101,000,1,0,"[48.46822130772747, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,176.85537999514523,23.144620004854772
1775,10011101,101,000,1,0,"[48.46822130772747, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,176.85537999514523,23.144620004854772
1776,11110000,011,000,1,0,"[36.888888888888886, 48.46822130772747, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,176.85537999514523,23.144620004854772
1777,11110001,011,000,1,0,"[36.888888888888886, 48.46822130772747, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,176.85537999514523,23.144620004854772
1778,10111011,110,000,0,0,"[48.01097393689986, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.86057342207314,23.139426577926855
1779,11010111,110,000,0,0,"[46.09053497942386, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,176.86057342207314,23.139426577926855
1780,01111110,101,000,0,0,"[48.83401920438958, 36.888888888888886, 41.9753086419753]","[1.0, 0.9, 1.0]",0.81,176.91137868549845,23.08862131450155
1781,11101110,011,000,0,0,"[36.888888888888886, 48.83401920438958, 41.9753086419753]","[0.9, 1.0, 1.0]",0.81,176.91137868549845,23.08862131450155
1782,00000100,111,000,0,0,"[51.821368693796664, 51.51653711324493, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.92628156276987,23.073718437230127
1783,00000101,111,000,0,0,"[51.821368693796664, 51.51653711324493, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.92628156276987,23.073718437230127
1784,00100000,111,000,0,0,"[51.51653711324493, 51.821368693796664, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,176.92628156276987,23.073718437230127
1785,00100001,111,000,0,0,"[51.51653711324493, 51.821368693796664, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,176.92628156276987,23.073718437230127
1786,00000110,111,000,1,0,"[51.821368693796664, 51.51653711324493, 41.9753086419753]","[1.0, 1.0, 1.0]",0.9,177.01468272112987,22.985317278870127
1787,00100010,111,000,1,0,"[51.51653711324493, 51.821368693796664, 41.9753086419753]","[1.0, 1.0, 1.0]",0.9,177.01468272112987,22.985317278870127
1788,01111111,110,000,0,0,"[48.83401920438958, 45.432098765432094, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.06379447577436,22.93620552422564
1789,11101111,110,000,0,0,"[45.432098765432094, 48.83401920438958, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.06379447577436,22.93620552422564
1790,00000011,111,000,1,0,"[51.821368693796664, 51.821368693796664, 41.7283950617284]","[1.0, 1.0, 1.0]",0.9,177.07903605480192,22.920963945198082
1791,00111111,101,001,0,0,"[51.51653711324493, 36.888888888888886, 39.55555555555556]","[1.0, 0.9, 1.0]",0.81,177.23577970085105,22.764220299148946
1792,00111111,110,010,0,0,"[51.51653711324493, 42.888888888888886, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.23577970085105,22.764220299148946
1793,11100111,011,001,0,0,"[36.888888888888886, 51.51653711324493, 39.55555555555556]","[0.9, 1.0, 1.0]",0.81,177.23577970085105,22.764220299148946
1794,11100111,110,100,0,0,"[42.888888888888886, 51.51653711324493, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.23577970085105,22.764220299148946
1795,10110111,110,000,1,0,"[48.01097393689986, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.25617707327808,22.74382292672192
1796,00000000,111,000,0,0,"[51.821368693796664, 51.821368693796664, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,177.26498331893848,22.735016681061524
1797,00000001,111,000,0,0,"[51.821368693796664, 51.821368693796664, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,177.26498331893848,22.735016681061524
1798,01011111,101,000,0,0,"[49.38271604938271, 36.888888888888886, 41.7283950617284]","[1.0, 0.9, 1.0]",0.81,177.28395061728392,22.71604938271608
1799,11101011,011,000,0,0,"[36.888888888888886, 49.38271604938271, 41.7283950617284]","[0.9, 1.0, 1.0]",0.81,177.28395061728392,22.71604938271608
1800,01111100,101,000,1,0,"[48.83401920438958, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,177.30698233670338,22.693017663296615
1801,01111101,101,000,1,0,"[48.83401920438958, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,177.30698233670338,22.693017663296615
1802,11101100,011,000,1,0,"[36.888888888888886, 48.83401920438958, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,177.30698233670338,22.693017663296615
1803,11101101,011,000,1,0,"[36.888888888888886, 48.83401920438958, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,177.30698233670338,22.693017663296615
1804,00000010,111,000,1,0,"[51.821368693796664, 51.821368693796664, 41.9753086419753]","[1.0, 1.0, 1.0]",0.9,177.35338447729848,22.646615522701524
1805,10011011,110,000,0,0,"[48.46822130772747, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.42507634902083,22.574923650979173
1806,11010011,110,000,0,0,"[46.09053497942386, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.42507634902083,22.574923650979173
1807,01011110,101,000,0,0,"[49.38271604938271, 36.888888888888886, 41.9753086419753]","[1.0, 0.9, 1.0]",0.81,177.58878219783563,22.411217802164373
1808,11101010,011,000,0,0,"[36.888888888888886, 49.38271604938271, 41.9753086419753]","[0.9, 1.0, 1.0]",0.81,177.58878219783563,22.411217802164373
1809,00011111,101,001,0,0,"[51.821368693796664, 36.888888888888886, 39.55555555555556]","[1.0, 0.9, 1.0]",0.81,177.61211498548283,22.387885014517167
1810,00011111,110,010,0,0,"[51.821368693796664, 42.888888888888886, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.61211498548283,22.387885014517167
1811,11100011,011,001,0,0,"[36.888888888888886, 51.821368693796664, 39.55555555555556]","[0.9, 1.0, 1.0]",0.81,177.61211498548283,22.387885014517167
1812,11100011,110,100,0,0,"[42.888888888888886, 51.821368693796664, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.61211498548283,22.387885014517167
1813,11111111,001,000,1,0,"[36.888888888888886, 36.888888888888886, 41.7283950617284]","[0.9, 0.9, 1.0]",0.7290000000000001,177.64907111043368,22.35092888956632
1814,01011111,110,000,0,0,"[49.38271604938271, 45.432098765432094, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.74119798811154,22.258802011888463
1815,11101011,110,000,0,0,"[45.432098765432094, 49.38271604938271, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.74119798811154,22.258802011888463
1816,10010111,110,000,1,0,"[48.46822130772747, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.82068000022576,22.179319999774236
1817,10110011,110,000,1,0,"[48.01097393689986, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.82068000022576,22.179319999774236
1818,01111011,110,000,0,0,"[48.83401920438958, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.87667869057898,22.123321309421016
1819,11001111,110,000,0,0,"[46.09053497942386, 48.83401920438958, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,177.87667869057898,22.123321309421016
1820,00111111,101,000,1,0,"[51.51653711324493, 36.888888888888886, 41.7283950617284]","[1.0, 0.9, 1.0]",0.81,177.94298896773114,22.05701103226886
1821,11100111,011,000,1,0,"[36.888888888888886, 51.51653711324493, 41.7283950617284]","[0.9, 1.0, 1.0]",0.81,177.94298896773114,22.05701103226886
1822,01011100,101,000,1,0,"[49.38271604938271, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,177.98438584904056,22.015614150959436
1823,11101000,011,000,1,0,"[36.888888888888886, 49.38271604938271, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,177.98438584904056,22.015614150959436
1824,01011101,101,000,1,0,"[49.38271604938271, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,177.98438584904062,22.01561415095938
1825,11101001,011,000,1,0,"[36.888888888888886, 49.38271604938271, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,177.98438584904062,22.01561415095938
1826,11111110,001,000,1,0,"[36.888888888888886, 36.888888888888886, 41.9753086419753]","[0.9, 0.9, 1.0]",0.7290000000000001,177.98777286660226,22.012227133397744
1827,11011111,011,011,1,0,"[33.33333333333333, 42.888888888888886, 39.55555555555556]","[0.81, 1.0, 1.0]",0.7290000000000001,178.02164304221915,21.978356957780846
1828,11111011,101,101,1,0,"[42.888888888888886, 33.33333333333333, 39.55555555555556]","[1.0, 0.81, 1.0]",0.7290000000000001,178.02164304221915,21.978356957780846
1829,11111110,110,110,1,0,"[42.888888888888886, 42.888888888888886, 30.0]","[1.0, 1.0, 0.81]",0.7290000000000001,178.02164304221915,21.978356957780846
1830,11111111,010,000,1,0,"[36.888888888888886, 45.432098765432094, 33.55555555555556]","[0.9, 1.0, 0.9]",0.7290000000000001,178.15712374468657,21.842876255313428
1831,11111111,100,000,1,0,"[45.432098765432094, 36.888888888888886, 33.55555555555556]","[1.0, 0.9, 0.9]",0.7290000000000001,178.15712374468657,21.842876255313428
1832,00111110,101,000,1,0,"[51.51653711324493, 36.888888888888886, 41.9753086419753]","[1.0, 0.9, 1.0]",0.81,178.24782054828285,21.752179451717154
1833,11100110,011,000,1,0,"[36.888888888888886, 51.51653711324493, 41.9753086419753]","[0.9, 1.0, 1.0]",0.81,178.24782054828285,21.752179451717154
1834,10111100,101,000,0,0,"[48.01097393689986, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,178.2661857101729,21.73381428982711
1835,10111101,101,000,0,0,"[48.01097393689986, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,178.2661857101729,21.73381428982711
1836,11110100,011,000,0,0,"[36.888888888888886, 48.01097393689986, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,178.2661857101729,21.73381428982711
1837,11110101,011,000,0,0,"[36.888888888888886, 48.01097393689986, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,178.2661857101729,21.73381428982711
1838,01110111,110,000,1,0,"[48.83401920438958, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.27228234178392,21.72771765821608
1839,10101111,110,000,1,0,"[48.01097393689986, 48.83401920438958, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.27228234178392,21.72771765821608
1840,00011111,101,000,1,0,"[51.821368693796664, 36.888888888888886, 41.7283950617284]","[1.0, 0.9, 1.0]",0.81,178.31932425236286,21.68067574763714
1841,11100011,011,000,1,0,"[36.888888888888886, 51.821368693796664, 41.7283950617284]","[0.9, 1.0, 1.0]",0.81,178.31932425236286,21.68067574763714
1842,10010011,110,000,1,0,"[48.46822130772747, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.38518292717345,21.614817072826554
1843,00111111,110,000,1,0,"[51.51653711324493, 45.432098765432094, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.40023633855873,21.599763661441273
1844,11100111,110,000,1,0,"[45.432098765432094, 51.51653711324493, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.40023633855873,21.599763661441273
1845,01011011,110,000,0,0,"[49.38271604938271, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.55408220291616,21.445917797083837
1846,11001011,110,000,0,0,"[46.09053497942386, 49.38271604938271, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.55408220291616,21.445917797083837
1847,00011110,101,000,1,0,"[51.821368693796664, 36.888888888888886, 41.9753086419753]","[1.0, 0.9, 1.0]",0.81,178.62415583291462,21.375844167085376
1848,11100010,011,000,1,0,"[36.888888888888886, 51.821368693796664, 41.9753086419753]","[0.9, 1.0, 1.0]",0.81,178.62415583291462,21.375844167085376
1849,00011111,110,000,1,0,"[51.821368693796664, 45.432098765432094, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.7765716231905,21.223428376809494
1850,11100011,110,000,1,0,"[45.432098765432094, 51.821368693796664, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.7765716231905,21.223428376809494
1851,00100100,111,000,1,0,"[51.51653711324493, 51.51653711324493, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,178.8098020288235,21.190197971176502
1852,00100101,111,000,1,0,"[51.51653711324493, 51.51653711324493, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,178.8098020288235,21.190197971176502
1853,10011100,101,000,0,0,"[48.46822130772747, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,178.83068863712052,21.169311362879483
1854,10011101,101,000,0,0,"[48.46822130772747, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,178.83068863712052,21.169311362879483
1855,11110000,011,000,0,0,"[36.888888888888886, 48.46822130772747, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,178.83068863712052,21.169311362879483
1856,11110001,011,000,0,0,"[36.888888888888886, 48.46822130772747, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,178.83068863712052,21.169311362879483
1857,01110011,110,000,1,0,"[48.83401920438958, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.8367852687316,21.163214731268397
1858,10001111,110,000,1,0,"[48.46822130772747, 48.83401920438958, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.8367852687316,21.163214731268397
1859,01010111,110,000,1,0,"[49.38271604938271, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.94968585412116,21.050314145878843
1860,10101011,110,000,1,0,"[48.01097393689986, 49.38271604938271, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,178.94968585412116,21.050314145878843
1861,11011111,100,000,1,0,"[46.09053497942386, 36.888888888888886, 33.55555555555556]","[1.0, 0.9, 0.9]",0.7290000000000001,179.06032842780286,20.939671572197142
1862,11111011,010,000,1,0,"[36.888888888888886, 46.09053497942386, 33.55555555555556]","[0.9, 1.0, 0.9]",0.7290000000000001,179.06032842780286,20.939671572197142
1863,00000100,111,000,1,0,"[51.821368693796664, 51.51653711324493, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,179.1485037849921,20.8514962150079
1864,00000101,111,000,1,0,"[51.821368693796664, 51.51653711324493, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,179.1485037849921,20.8514962150079
1865,00100000,111,000,1,0,"[51.51653711324493, 51.821368693796664, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,179.1485037849921,20.8514962150079
1866,00100001,111,000,1,0,"[51.51653711324493, 51.821368693796664, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,179.1485037849921,20.8514962150079
1867,00111011,110,000,1,0,"[51.51653711324493, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.21312055336338,20.78687944663662
1868,11000111,110,000,1,0,"[46.09053497942386, 51.51653711324493, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.21312055336338,20.78687944663662
1869,10110111,110,000,0,0,"[48.01097393689986, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.2314857152534,20.7685142847466
1870,01111100,101,000,0,0,"[48.83401920438958, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,179.2822909786787,20.717709021321298
1871,01111101,101,000,0,0,"[48.83401920438958, 36.888888888888886, 43.895747599451305]","[1.0, 0.9, 1.0]",0.81,179.2822909786787,20.717709021321298
1872,11101100,011,000,0,0,"[36.888888888888886, 48.83401920438958, 43.8957475994513]","[0.9, 1.0, 1.0]",0.81,179.2822909786787,20.717709021321298
1873,11101101,011,000,0,0,"[36.888888888888886, 48.83401920438958, 43.895747599451305]","[0.9, 1.0, 1.0]",0.81,179.2822909786787,20.717709021321298
1874,01101111,110,000,1,0,"[48.83401920438958, 48.83401920438958, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.28838761028976,20.71161238971024
1875,00000000,111,000,1,0,"[51.821368693796664, 51.821368693796664, 43.8957475994513]","[1.0, 1.0, 1.0]",0.9,179.4872055411607,20.512794458839295
1876,00000001,111,000,1,0,"[51.821368693796664, 51.821368693796664, 43.895747599451305]","[1.0, 1.0, 1.0]",0.9,179.4872055411607,20.512794458839295
1877,01010011,110,000,1,0,"[49.38271604938271, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.51418878106878,20.485811218931218
1878,10001011,110,000,1,0,"[48.46822130772747, 49.38271604938271, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.51418878106878,20.485811218931218
1879,00011011,110,000,1,0,"[51.821368693796664, 46.09053497942386, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.58945583799516,20.41054416200484
1880,11000011,110,000,1,0,"[46.09053497942386, 51.821368693796664, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.58945583799516,20.41054416200484
1881,10010111,110,000,0,0,"[48.46822130772747, 48.01097393689986, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.79598864220105,20.204011357798947
1882,10110011,110,000,0,0,"[48.01097393689986, 48.46822130772747, 33.55555555555556]","[1.0, 1.0, 0.9]",0.81,179.79598864220105,20.204011357798947
1883,00111111,101,000,0,0,"[51.51653711324493, 36.888888888888886, 41.7283950617284]","[1.0, 0.9, 1.0]",0.81,179.91829760970643,20.08170239029357
1884,11100111,011,000,0,0,"[36.888888888888886, 51.51653711324493, 41.7283950617284]","[0.9, 1.0, 1.0]",0.81,179.91829760970643,20.08170239029357
1885,01011100,101,000,0,0,"[49.38271604938271, 36.888888888888886, 43.8957475994513]","[1.0, 0.9, 1.0]",0.81,179.95969449101588,20.04030550898412
